mean_err,jerk,success,misalign,reaction,method,delta,trial
0.03086379205029048,0.0011417046456034378,0.785,0.0,7.333333333333333,Sync,0,24
0.03891639166849551,0.0011417046456034378,0.745,0.0,8.933333333333334,Naive-Async,0,24
0.03891639166849551,0.0011417046456034378,0.745,0.0,8.933333333333334,VLASH,0,24
0.023029832485582737,0.0009781225873084862,0.8133333333333334,0.0,6.133333333333334,Sync,0,25
0.030822330583142054,0.0009781225873084862,0.76,0.0,8.266666666666667,Naive-Async,0,25
0.030822330583142054,0.0009781225873084862,0.76,0.0,8.266666666666667,VLASH,0,25
0.02772904483544734,0.001046235205113142,0.7816666666666666,0.0,7.571428571428571,Sync,0,26
0.0333339071314664,0.001046235205113142,0.755,0.0,8.714285714285714,Naive-Async,0,26
0.0333339071314664,0.001046235205113142,0.755,0.0,8.714285714285714,VLASH,0,26
0.026931529221961174,0.0009463208004557815,0.7766666666666666,0.0,7.857142857142857,Sync,0,27
0.028838666624009406,0.0009463208004557815,0.7633333333333333,0.0,8.428571428571429,Naive-Async,0,27
0.028838666624009406,0.0009463208004557815,0.7633333333333333,0.0,8.428571428571429,VLASH,0,27
0.03139318702584715,0.0010864333599905427,0.7816666666666666,0.0,9.933333333333334,Sync,0,28
0.03441534360264092,0.0010864333599905427,0.7683333333333333,0.0,10.466666666666667,Naive-Async,0,28
0.03441534360264092,0.0010864333599905427,0.7683333333333333,0.0,10.466666666666667,VLASH,0,28
0.027670142341706765,0.0009333661451541573,0.8016666666666666,0.0,8.866666666666667,Sync,0,29
0.0341639266741539,0.0009333661451541573,0.7616666666666667,0.0,10.466666666666667,Naive-Async,0,29
0.0341639266741539,0.0009333661451541573,0.7616666666666667,0.0,10.466666666666667,VLASH,0,29
0.02106209213506972,0.000759564180738086,0.8116666666666666,0.0,5.6,Sync,0,30
0.025675783515588364,0.000759564180738086,0.785,0.0,6.666666666666667,Naive-Async,0,30
0.025675783515588364,0.000759564180738086,0.785,0.0,6.666666666666667,VLASH,0,30
0.031196194509098673,0.0010189872126828946,0.785,0.0,7.2,Sync,0,31
0.033817709750881865,0.0010189872126828946,0.7583333333333333,0.0,7.733333333333333,Naive-Async,0,31
0.033817709750881865,0.0010189872126828946,0.7583333333333333,0.0,7.733333333333333,VLASH,0,31
0.02978843440156712,0.0011904532256046053,0.7983333333333333,0.0,6.666666666666667,Sync,0,32
0.03383206357374505,0.0011904532256046053,0.7716666666666666,0.0,7.733333333333333,Naive-Async,0,32
0.03383206357374505,0.0011904532256046053,0.7716666666666666,0.0,7.733333333333333,VLASH,0,32
0.022598937531632408,0.0009946164208862775,0.8183333333333334,0.0,5.866666666666666,Sync,0,33
